"","anno","cluster","x_centroid","y_centroid","cells","rep"
"14160","DCIS","c2",258.534550476074,669.550509643555,"14160","rep2"
"14161","DCIS","c2",260.583053588867,692.97209777832,"14161","rep2"
"14162","DCIS","c2",265.89578704834,614.266787719726,"14162","rep2"
"14163","DCIS","c2",266.814942932129,654.340002441406,"14163","rep2"
"14164","DCIS","c2",269.168188476562,675.49267578125,"14164","rep2"
"14165","DCIS","c2",274.15690612793,602.251251220703,"14165","rep2"
"14166","DCIS","c2",276.996447753906,640.574609375,"14166","rep2"
"14167","DCIS","c2",276.167121887207,685.300100708008,"14167","rep2"
"14168","DCIS","c2",281.510801696777,621.041833496094,"14168","rep2"
"14169","DCIS","c2",276.509217834473,656.517971801758,"14169","rep2"
"14170","DCIS","c2",286.130575561523,656.830288696289,"14170","rep2"
"14171","DCIS","c2",282.964916992188,672.50107421875,"14171","rep2"
"14172","DCIS","c2",285.377876281738,637.845416259766,"14172","rep2"
"14173","DCIS","c2",285.765211486816,686.986456298828,"14173","rep2"
"14174","DCIS","c2",293.583561706543,632.658984375,"14174","rep2"
"14175","DCIS","c2",293.629656982422,677.133792114258,"14175","rep2"
"14176","DCIS","c2",294.219635009766,666.678594970703,"14176","rep2"
"14177","DCIS","c2",293.629293823242,645.834658813476,"14177","rep2"
"14178","DCIS","c2",291.950564575195,692.626940917969,"14178","rep2"
"14179","DCIS","c2",295.294741821289,611.262475585938,"14179","rep2"
"14180","DCIS","c2",294.706190490723,684.393914794922,"14180","rep2"
"14181","DCIS","c2",300.148649597168,690.444146728516,"14181","rep2"
"14182","DCIS","c2",300.041828918457,659.316787719727,"14182","rep2"
"14183","Myoepithelial","c5",301.355557250977,623.563870239258,"14183","rep2"
"14184","DCIS","c2",302.195207214355,674.815591430664,"14184","rep2"
"14185","Myoepithelial","c5",302.809802246094,651.443185424805,"14185","rep2"
"14186","Myoepithelial","c5",302.081201171875,642.180239868164,"14186","rep2"
"14187","Macrophages","c4",303.485070800781,631.050085449219,"14187","rep2"
"14188","Myoepithelial","c5",303.969317626953,615.008929443359,"14188","rep2"
"14189","Myoepithelial","c5",306.266844177246,668.452886962891,"14189","rep2"
"14190","DCIS","c2",307.625085449219,683.171676635742,"14190","rep2"
"14191","Myoepithelial","c5",307.257464599609,658.764889526367,"14191","rep2"
"14192","Myoepithelial","c5",308.022459411621,643.322634887695,"14192","rep2"
"14193","Myoepithelial","c5",307.291264343262,636.243469238281,"14193","rep2"
"14194","DCIS","c2",228.096493530273,693.982769775391,"14194","rep2"
"14195","DCIS","c2",244.625398254395,697.948052978516,"14195","rep2"
"14196","DCIS","c2",292.884065246582,700.658154296875,"14196","rep2"
"14197","Myoepithelial","c5",304.112973022461,702.412109375,"14197","rep2"
"14198","DCIS","c2",226.747901916504,704.288500976562,"14198","rep2"
"14199","Myoepithelial","c5",312.910893249512,705.736987304687,"14199","rep2"
"14200","DCIS","c2",215.998169708252,710.637976074219,"14200","rep2"
"14201","DCIS","c2",253.708450317383,706.26662902832,"14201","rep2"
"14202","DCIS","c2",277.117042541504,702.314782714844,"14202","rep2"
"14203","Stromal","c3",324.575695800781,710.324465942383,"14203","rep2"
"14204","DCIS","c2",243.105447387695,708.801895141602,"14204","rep2"
"14205","DCIS","c2",265.169624328613,710.130902099609,"14205","rep2"
"14206","DCIS","c2",232.637020874023,715.976779174805,"14206","rep2"
"14207","Myoepithelial","c5",300.952398681641,713.119805908203,"14207","rep2"
"14208","Myoepithelial","c5",309.149964904785,713.406546020508,"14208","rep2"
"14209","DCIS","c2",287.187083435059,713.39367980957,"14209","rep2"
"14210","DCIS","c2",264.660864257812,718.829083251953,"14210","rep2"
"14211","DCIS","c2",238.313017272949,726.529769897461,"14211","rep2"
"14212","DCIS","c2",247.464524841309,717.921600341797,"14212","rep2"
"14213","Myoepithelial","c5",294.493301391602,721.705096435547,"14213","rep2"
"14214","Myoepithelial","c5",304.823597717285,723.597155761719,"14214","rep2"
"14215","T_Cells","c6",328.832025146484,722.428665161133,"14215","rep2"
"14216","DCIS","c2",254.746826171875,726.248425292969,"14216","rep2"
"14217","Stromal","c3",313.096234130859,726.435815429688,"14217","rep2"
"14218","DCIS","c2",248.567594909668,731.989764404297,"14218","rep2"
"14219","DCIS","c2",295.302835083008,731.857574462891,"14219","rep2"
"14220","DCIS","c2",277.092840576172,729.447805786133,"14220","rep2"
"14221","Stromal","c3",340.460330200195,733.738531494141,"14221","rep2"
"14222","Stromal","c3",332.975282287598,743.310784912109,"14222","rep2"
"14223","Myoepithelial","c5",301.076884460449,738.567977905273,"14223","rep2"
"14224","Stromal","c3",306.880842590332,738.241653442383,"14224","rep2"
"14225","DCIS","c2",264.422061157227,736.649200439453,"14225","rep2"
"14226","Stromal","c3",309.705572509766,739.724743652344,"14226","rep2"
"14227","Myoepithelial","c5",288.246237182617,740.589477539062,"14227","rep2"
"14228","DCIS","c2",254.107250976562,739.378082275391,"14228","rep2"
"14229","Stromal","c3",313.050605773926,740.406497192383,"14229","rep2"
"14230","DCIS","c2",251.731723022461,743.300668334961,"14230","rep2"
"14231","Stromal","c3",305.203047180176,744.604669189453,"14231","rep2"
"14232","DCIS","c2",229.586950683594,738.585098266602,"14232","rep2"
"14233","DCIS","c2",297.968605041504,745.871575927734,"14233","rep2"
"14234","Myoepithelial","c5",276.154592895508,745.276876831055,"14234","rep2"
"14235","DCIS","c2",210.70426864624,740.809033203125,"14235","rep2"
"14236","Stromal","c3",302.553204345703,751.046127319336,"14236","rep2"
"14237","Stromal","c3",320.383438110352,746.598776245117,"14237","rep2"
"14238","DCIS","c2",242.863687133789,744.598651123047,"14238","rep2"
"14239","Myoepithelial","c5",287.538621520996,749.430535888672,"14239","rep2"
"14240","DCIS","c2",230.78939666748,749.86767578125,"14240","rep2"
"14241","DCIS","c2",218.960472106934,739.478366088867,"14241","rep2"
"14242","Stromal","c3",308.085182189941,752.066708374023,"14242","rep2"
"14243","Stromal","c3",350.681134033203,717.367367553711,"14243","rep2"
"14244","Stromal","c3",359.461026000977,743.890698242187,"14244","rep2"
"14245","Stromal","c3",361.97880859375,726.982888793945,"14245","rep2"
"14246","Stromal","c3",354.346032714844,735.160403442383,"14246","rep2"
"14247","Stromal","c3",354.842497253418,754.408981323242,"14247","rep2"
"14248","Myoepithelial","c5",294.634051513672,755.944937133789,"14248","rep2"
"14249","DCIS","c2",221.194679260254,570.75341796875,"14249","rep2"
"14250","DCIS","c2",222.982122802734,526.137030029297,"14250","rep2"
"14251","DCIS","c2",227.498266601563,544.875628662109,"14251","rep2"
"14252","DCIS","c2",223.779853820801,515.699005126953,"14252","rep2"
"14253","DCIS","c2",223.327201843262,554.921182250977,"14253","rep2"
"14254","DCIS","c2",229.489208984375,584.120114135742,"14254","rep2"
"14255","DCIS","c2",231.368583679199,510.008767700195,"14255","rep2"
"14256","DCIS","c2",233.455322265625,598.707595825195,"14256","rep2"
"14257","DCIS","c2",237.126783752441,566.829742431641,"14257","rep2"
"14258","DCIS","c2",237.906694030762,516.672219848633,"14258","rep2"
"14259","DCIS","c2",233.494776916504,535.080239868164,"14259","rep2"
"14260","DCIS","c2",245.78060760498,518.303790283203,"14260","rep2"
"14261","Myoepithelial","c5",253.09966583252,571.566323852539,"14261","rep2"
"14262","DCIS","c2",249.340812683105,526.547814941406,"14262","rep2"
"14263","DCIS","c2",252.264295959473,514.872454833984,"14263","rep2"
"14264","DCIS","c2",247.419596862793,595.928234863281,"14264","rep2"
"14265","DCIS","c2",249.181852722168,544.204821777344,"14265","rep2"
"14266","DCIS","c2",251.668299865723,580.429742431641,"14266","rep2"
"14267","DCIS","c2",254.311917114258,562.67878112793,"14267","rep2"
"14268","DCIS","c2",260.082827758789,597.274932861328,"14268","rep2"
"14269","DCIS","c2",263.281300354004,524.221365356445,"14269","rep2"
"14270","Myoepithelial","c5",266.142683410645,517.549716186523,"14270","rep2"
"14271","DCIS","c2",266.36229095459,538.175860595703,"14271","rep2"
"14272","DCIS","c2",263.606976318359,551.494152832031,"14272","rep2"
"14273","Myoepithelial","c5",268.57805480957,512.063833618164,"14273","rep2"
"14274","Myoepithelial","c5",267.663619995117,531.464730834961,"14274","rep2"
"14275","Myoepithelial","c5",269.87204284668,569.744302368164,"14275","rep2"
"14277","Myoepithelial","c5",274.978424072266,543.303823852539,"14277","rep2"
"14278","Myoepithelial","c5",276.298196411133,533.215573120117,"14278","rep2"
"14279","DCIS","c2",270.072143554688,579.703735351562,"14279","rep2"
"14280","Myoepithelial","c5",276.763948059082,524.386447143555,"14280","rep2"
"14281","Myoepithelial","c5",275.298263549805,560.945422363281,"14281","rep2"
"14282","Myoepithelial","c5",282.62666015625,530.470816040039,"14282","rep2"
"14283","Myoepithelial","c5",280.376266479492,538.889312744141,"14283","rep2"
"14284","Myoepithelial","c5",282.737268066406,566.716592407227,"14284","rep2"
"14285","Myoepithelial","c5",283.586386108398,517.723254394531,"14285","rep2"
"14286","Myoepithelial","c5",285.168748474121,554.443472290039,"14286","rep2"
"14287","Myoepithelial","c5",284.935781860352,571.90758972168,"14287","rep2"
"14288","DCIS","c2",283.091270446777,584.871334838867,"14288","rep2"
"14289","Myoepithelial","c5",283.861557006836,596.669650268555,"14289","rep2"
"14290","Myoepithelial","c5",286.92166595459,546.482244873047,"14290","rep2"
"14291","Myoepithelial","c5",289.412782287598,563.053768920898,"14291","rep2"
"14292","Stromal","c3",291.466966247559,533.666149902344,"14292","rep2"
"14293","Myoepithelial","c5",291.488236999512,572.950738525391,"14293","rep2"
"14294","Myoepithelial","c5",294.526712036133,556.573608398438,"14294","rep2"
"14295","Stromal","c3",292.951249694824,516.375726318359,"14295","rep2"
"14296","Myoepithelial","c5",295.596734619141,597.151147460938,"14296","rep2"
"14297","Myoepithelial","c5",296.053018188477,581.108590698242,"14297","rep2"
"14298","Myoepithelial","c5",295.382885742188,589.183746337891,"14298","rep2"
"14299","Endothelial","c8",296.491221618652,545.420782470703,"14299","rep2"
"14300","Myoepithelial","c5",298.350804138184,512.770697021484,"14300","rep2"
"14301","Stromal","c3",299.464172363281,525.131753540039,"14301","rep2"
"14302","Myoepithelial","c5",305.55858001709,555.810507202148,"14302","rep2"
"14303","Myoepithelial","c5",301.685954284668,564.284204101563,"14303","rep2"
"14304","Myoepithelial","c5",302.655200195312,573.2818359375,"14304","rep2"
"14305","Myoepithelial","c5",306.418489074707,516.939660644531,"14305","rep2"
"14306","Myoepithelial","c5",306.608135986328,546.648104858398,"14306","rep2"
"14307","Myoepithelial","c5",304.921832275391,599.876397705078,"14307","rep2"
"14308","Myoepithelial","c5",305.827992248535,533.307867431641,"14308","rep2"
"14309","Myoepithelial","c5",305.026629638672,588.765594482422,"14309","rep2"
"14310","Myoepithelial","c5",312.75315246582,566.725411987305,"14310","rep2"
"14311","Myoepithelial","c5",313.707405090332,539.600067138672,"14311","rep2"
"14312","Myoepithelial","c5",315.081547546387,578.324145507812,"14312","rep2"
"14313","Myoepithelial","c5",310.351995849609,581.871640014648,"14313","rep2"
"14314","Myoepithelial","c5",315.907890319824,591.760931396484,"14314","rep2"
"14315","Myoepithelial","c5",310.60029296875,593.729254150391,"14315","rep2"
"14316","Myoepithelial","c5",315.493421936035,602.103549194336,"14316","rep2"
"14317","Stromal","c3",316.16809387207,561.10256652832,"14317","rep2"
"14362","DCIS","c2",201.0130027771,401.887149047852,"14362","rep2"
"14363","DCIS","c2",203.337182617187,417.164321899414,"14363","rep2"
"14366","DCIS","c2",208.636907196045,391.750468444824,"14366","rep2"
"14367","DCIS","c2",206.977256774902,370.028076171875,"14367","rep2"
"14368","DCIS","c2",208.572796630859,358.59522857666,"14368","rep2"
"14371","DCIS","c2",203.462991333008,489.666458129883,"14371","rep2"
"14460","DCIS","c2",219.69291229248,492.273889160156,"14460","rep2"
"14461","DCIS","c2",218.437626647949,503.288973999023,"14461","rep2"
"14462","DCIS","c2",227.435206604004,490.453579711914,"14462","rep2"
"14463","DCIS","c2",217.592957305908,475.815515136719,"14463","rep2"
"14464","DCIS","c2",227.375311279297,460.42109375,"14464","rep2"
"14465","DCIS","c2",233.636486816406,500.092239379883,"14465","rep2"
"14466","DCIS","c2",235.017918395996,488.573504638672,"14466","rep2"
"14467","DCIS","c2",228.014653015137,470.314068603516,"14467","rep2"
"14468","DCIS","c2",238.519862365723,454.098492431641,"14468","rep2"
"14469","Myoepithelial","c5",243.639628601074,487.545504760742,"14469","rep2"
"14470","DCIS","c2",242.17345123291,470.523300170898,"14470","rep2"
"14471","DCIS","c2",245.096934509277,479.030252075195,"14471","rep2"
"14472","DCIS","c2",249.633493041992,465.331628417969,"14472","rep2"
"14473","DCIS","c2",253.571954345703,452.389102172852,"14473","rep2"
"14474","Macrophages","c4",254.885942077637,472.030981445312,"14474","rep2"
"14475","DCIS","c2",249.262214660645,500.424996948242,"14475","rep2"
"14476","Myoepithelial","c5",260.014476013184,478.32255859375,"14476","rep2"
"14477","DCIS","c2",262.787222290039,470.499176025391,"14477","rep2"
"14478","DCIS","c2",259.049717712402,457.695635986328,"14478","rep2"
"14479","Myoepithelial","c5",262.106350708008,505.502740478516,"14479","rep2"
"14480","Myoepithelial","c5",264.838397216797,464.438827514648,"14480","rep2"
"14481","DCIS","c2",257.557055664062,487.540161132812,"14481","rep2"
"14482","Myoepithelial","c5",267.409278869629,496.248666381836,"14482","rep2"
"14483","DCIS","c2",268.102886962891,486.951428222656,"14483","rep2"
"14484","Myoepithelial","c5",268.665446472168,479.601138305664,"14484","rep2"
"14485","Myoepithelial","c5",271.15830078125,464.001635742187,"14485","rep2"
"14486","DCIS","c2",272.583544921875,471.552960205078,"14486","rep2"
"14487","Myoepithelial","c5",277.14925994873,481.937289428711,"14487","rep2"
"14488","Myoepithelial","c5",276.175578308105,457.930236816406,"14488","rep2"
"14489","DCIS","c2",276.492356872559,477.78098449707,"14489","rep2"
"14490","Myoepithelial","c5",276.250907897949,491.668450927734,"14490","rep2"
"14491","Myoepithelial","c5",275.109550476074,506.350665283203,"14491","rep2"
"14492","Myoepithelial","c5",278.794215393066,466.590182495117,"14492","rep2"
"14493","DCIS","c2",284.354830932617,460.78596496582,"14493","rep2"
"14494","Myoepithelial","c5",281.758865356445,482.392846679687,"14494","rep2"
"14495","Myoepithelial","c5",284.787120056152,493.352108764648,"14495","rep2"
"14496","Myoepithelial","c5",284.499913024902,503.641653442383,"14496","rep2"
"14497","Myoepithelial","c5",285.776365661621,485.696401977539,"14497","rep2"
"14498","DCIS","c2",285.087452697754,476.72216796875,"14498","rep2"
"14499","DCIS","c2",288.268960571289,455.328305053711,"14499","rep2"
"14500","DCIS","c2",287.834181213379,467.918618774414,"14500","rep2"
"14501","Myoepithelial","c5",290.065379333496,490.789865112305,"14501","rep2"
"14502","Myoepithelial","c5",293.637724304199,475.431085205078,"14502","rep2"
"14503","Myoepithelial","c5",295.702725219727,492.582107543945,"14503","rep2"
"14504","Myoepithelial","c5",295.146365356445,483.713397216797,"14504","rep2"
"14505","Myoepithelial","c5",294.549331665039,498.073748779297,"14505","rep2"
"14506","Myoepithelial","c5",294.730470275879,464.634103393555,"14506","rep2"
"14507","Myoepithelial","c5",296.624760437012,457.572836303711,"14507","rep2"
"14508","Myoepithelial","c5",295.703088378906,505.191564941406,"14508","rep2"
"14509","Stromal","c3",372.966423034668,560.430410766602,"14509","rep2"
"14510","Endothelial","c8",374.677084350586,567.960879516601,"14510","rep2"
"14511","T_Cells","c6",382.024935913086,563.649090576172,"14511","rep2"
"14512","Endothelial","c8",376.345956420898,572.354379272461,"14512","rep2"
"14513","Endothelial","c8",369.117169189453,571.85041809082,"14513","rep2"
"14514","Macrophages","c4",362.692208862305,564.583499145508,"14514","rep2"
"14515","DCIS","c2",377.08752746582,550.957507324219,"14515","rep2"
"14516","T_Cells","c6",365.883573913574,553.905944824219,"14516","rep2"
"14517","Stromal","c3",361.114697265625,557.532815551758,"14517","rep2"
"14518","B_Cells","c7",382.695664978027,573.477578735352,"14518","rep2"
"14520","T_Cells","c6",376.863017272949,578.774359130859,"14520","rep2"
"14521","Macrophages","c4",359.276203918457,570.7583984375,"14521","rep2"
"14522","T_Cells","c6",362.692597961426,574.569027709961,"14522","rep2"
"14523","T_Cells","c6",367.183320617676,578.984368896484,"14523","rep2"
"14524","T_Cells","c6",371.025907897949,543.446493530273,"14524","rep2"
"14525","Stromal","c3",391.298931884766,570.014804077148,"14525","rep2"
"14526","Stromal","c3",394.419973754883,557.832473754883,"14526","rep2"
"14527","T_Cells","c6",365.901239013672,543.232177734375,"14527","rep2"
"14528","Macrophages","c4",355.374369812012,557.687884521484,"14528","rep2"
"14529","T_Cells","c6",388.050939941406,578.859494018555,"14529","rep2"
"14530","T_Cells","c6",382.719529724121,544.216131591797,"14530","rep2"
"14531","T_Cells","c6",353.510403442383,567.495932006836,"14531","rep2"
"14532","Stromal","c3",359.840242004394,543.194046020508,"14532","rep2"
"14533","T_Cells","c6",367.804737854004,584.745785522461,"14533","rep2"
"14534","Macrophages","c4",379.267831420898,585.223080444336,"14534","rep2"
"14535","T_Cells","c6",356.611756896973,579.929153442383,"14535","rep2"
"14536","T_Cells","c6",397.772218322754,567.548486328125,"14536","rep2"
"14537","Macrophages","c4",351.17064666748,551.374310302734,"14537","rep2"
"14539","T_Cells","c6",351.804411315918,577.362966918945,"14539","rep2"
"14540","Macrophages","c4",372.759759521484,589.266131591797,"14540","rep2"
"14542","Stromal","c3",395.583380126953,579.426126098633,"14542","rep2"
"14543","T_Cells","c6",357.48090057373,586.281118774414,"14543","rep2"
"14544","Myoepithelial","c5",396.741676330566,546.408990478516,"14544","rep2"
"14545","Macrophages","c4",344.484341430664,560.763998413086,"14545","rep2"
"14546","T_Cells","c6",360.875505065918,589.136276245117,"14546","rep2"
"14547","B_Cells","c7",352.300616455078,539.773345947266,"14547","rep2"
"14548","Myoepithelial","c5",389.850782775879,586.25263671875,"14548","rep2"
"14549","Endothelial","c8",344.398272705078,573.862579345703,"14549","rep2"
"14550","Myoepithelial","c5",384.096084594727,590.575009155273,"14550","rep2"
"14551","Myoepithelial","c5",388.749320983887,533.500134277344,"14551","rep2"
"14552","Myoepithelial","c5",404.740179443359,556.446450805664,"14552","rep2"
"14553","Stromal","c3",404.788064575195,572.964279174805,"14553","rep2"
"14554","Stromal","c3",342.269770812988,548.122064208984,"14554","rep2"
"14556","Stromal","c3",408.611611938477,566.346740722656,"14556","rep2"
"14557","DCIS","c2",404.932705688477,544.449798583984,"14557","rep2"
"14558","Endothelial","c8",403.08207244873,584.403326416016,"14558","rep2"
"14559","Myoepithelial","c5",395.093867492676,592.593966674805,"14559","rep2"
"14560","Stromal","c3",364.352131652832,597.233843994141,"14560","rep2"
"14561","Myoepithelial","c5",374.059843444824,597.297811889648,"14561","rep2"
"14562","Myoepithelial","c5",410.395553588867,548.847033691406,"14562","rep2"
"14564","Myoepithelial","c5",421.520779418945,559.000704956055,"14564","rep2"
"14565","DCIS","c2",401.05668182373,533.181280517578,"14565","rep2"
"14566","T_Cells","c6",352.677342224121,594.326651000977,"14566","rep2"
"14567","T_Cells","c6",356.957562255859,597.373400878906,"14567","rep2"
"14569","Macrophages","c4",413.16420135498,560.879483032227,"14569","rep2"
"14570","Myoepithelial","c5",411.057800292969,579.314532470703,"14570","rep2"
"14571","Stromal","c3",336.50703125,570.57578125,"14571","rep2"
"14572","DCIS","c2",385.644076538086,604.218069458008,"14572","rep2"
"14573","Myoepithelial","c5",389.186875915527,523.587548828125,"14573","rep2"
"14574","Stromal","c3",415.853498840332,563.240121459961,"14574","rep2"
"14575","Stromal","c3",334.371421813965,556.658172607422,"14575","rep2"
"14576","DCIS","c2",376.262144470215,606.036770629883,"14576","rep2"
"14577","Myoepithelial","c5",417.251895141602,572.718472290039,"14577","rep2"
"14578","T_Cells","c6",359.350755310059,523.682385253906,"14578","rep2"
"14579","Stromal","c3",329.319747924805,563.018542480469,"14579","rep2"
"14580","DCIS","c2",397.550405883789,523.378576660156,"14580","rep2"
"14581","Stromal","c3",342.415060424805,531.055191040039,"14581","rep2"
"14582","DCIS","c2",412.579930114746,536.529711914062,"14582","rep2"
"14583","Macrophages","c4",348.875428771973,524.707583618164,"14583","rep2"
"14584","DCIS","c2",389.185475158691,597.099371337891,"14584","rep2"
"14585","Myoepithelial","c5",412.101052856445,590.005575561523,"14585","rep2"
"14586","Endothelial","c8",331.275852966309,543.561511230469,"14586","rep2"
"14587","Stromal","c3",327.110806274414,573.138232421875,"14587","rep2"
"14588","Stromal","c3",330.017324829102,583.558929443359,"14588","rep2"
"14589","Endothelial","c8",322.696580505371,556.691790771484,"14589","rep2"
"14590","Macrophages","c4",333.704039001465,592.596197509766,"14590","rep2"
"14591","Stromal","c3",321.664923095703,565.44128112793,"14591","rep2"
"14592","Myoepithelial","c5",320.283335876465,547.075698852539,"14592","rep2"
"14593","DCIS","c2",422.818502807617,586.053677368164,"14593","rep2"
"14594","Myoepithelial","c5",321.22215423584,578.840869140625,"14594","rep2"
"14595","Myoepithelial","c5",323.295948791504,534.434802246094,"14595","rep2"
"14596","Myoepithelial","c5",320.704600524902,586.464877319336,"14596","rep2"
"14597","Myoepithelial","c5",323.545075988769,592.007723999023,"14597","rep2"
"14598","Stromal","c3",329.939193725586,524.564498901367,"14598","rep2"
"14599","Myoepithelial","c5",321.700694274902,598.210690307617,"14599","rep2"
"14600","Myoepithelial","c5",397.801348876953,603.296267700195,"14600","rep2"
"14601","DCIS","c2",416.532269287109,521.363925170898,"14601","rep2"
"14602","DCIS","c2",420.681855773926,540.412973022461,"14602","rep2"
"14603","Myoepithelial","c5",421.529754638672,548.756970214844,"14603","rep2"
"14604","Stromal","c3",337.741772460938,296.785043334961,"14604","rep2"
"14605","Endothelial","c8",341.434790039062,345.664012145996,"14605","rep2"
"14606","T_Cells","c6",343.921496582031,324.189372253418,"14606","rep2"
"14607","Macrophages","c4",339.691885375977,283.410383605957,"14607","rep2"
"14608","Endothelial","c8",343.781213378906,336.320523071289,"14608","rep2"
"14609","Stromal","c3",345.69747467041,313.782034301758,"14609","rep2"
"14610","T_Cells","c6",347.45908203125,304.978485107422,"14610","rep2"
"14611","Stromal","c3",348.883522033691,281.786491394043,"14611","rep2"
"14612","B_Cells","c7",350.375016784668,318.691946411133,"14612","rep2"
"14614","T_Cells","c6",352.131825256348,311.84595489502,"14614","rep2"
"14615","Endothelial","c8",349.99432220459,336.711904907227,"14615","rep2"
"14616","Endothelial","c8",351.34734954834,325.740476989746,"14616","rep2"
"14617","B_Cells","c7",350.198262023926,297.764042663574,"14617","rep2"
"14618","B_Cells","c7",352.07966003418,289.916976928711,"14618","rep2"
"14619","T_Cells","c6",355.845957946777,315.525328063965,"14619","rep2"
"14620","Endothelial","c8",355.584327697754,337.833340454102,"14620","rep2"
"14621","B_Cells","c7",357.332550048828,261.460913085937,"14621","rep2"
"14622","T_Cells","c6",357.431614685059,299.24832611084,"14622","rep2"
"14623","Endothelial","c8",357.646475219727,322.863607788086,"14623","rep2"
"14624","T_Cells","c6",357.362069702148,329.724877929687,"14624","rep2"
"14625","T_Cells","c6",357.579913330078,282.435119628906,"14625","rep2"
"14626","T_Cells","c6",356.472381591797,346.424882507324,"14626","rep2"
"14627","Macrophages","c4",352.684397888184,273.494166564941,"14627","rep2"
"14628","Stromal","c3",359.952691650391,251.415644836426,"14628","rep2"
"14629","B_Cells","c7",360.167993164062,305.480085754395,"14629","rep2"
"14630","T_Cells","c6",360.904220581055,314.120576477051,"14630","rep2"
"14631","Endothelial","c8",362.85093536377,338.165812683105,"14631","rep2"
"14632","Stromal","c3",364.643411254883,275.027165222168,"14632","rep2"
"14633","Endothelial","c8",364.446890258789,330.97852935791,"14633","rep2"
"14634","Stromal","c3",365.112716674805,283.62903137207,"14634","rep2"
"14635","Stromal","c3",366.382009887695,287.454083251953,"14635","rep2"
"14636","Stromal","c3",366.320376586914,294.545025634766,"14636","rep2"
"14637","Stromal","c3",369.303988647461,306.054370117187,"14637","rep2"
"14638","T_Cells","c6",366.484783935547,348.635406494141,"14638","rep2"
"14639","B_Cells","c7",366.112286376953,322.074488830566,"14639","rep2"
"14640","T_Cells","c6",369.265182495117,327.196459960937,"14640","rep2"
"14643","T_Cells","c6",371.278692626953,338.291751098633,"14643","rep2"
"14644","T_Cells","c6",373.504391479492,324.392948913574,"14644","rep2"
"14645","Stromal","c3",373.645790100098,262.406034851074,"14645","rep2"
"14646","B_Cells","c7",373.474378967285,275.373748779297,"14646","rep2"
"14647","Stromal","c3",374.341421508789,289.140698242188,"14647","rep2"
"14648","T_Cells","c6",374.388606262207,330.694850158691,"14648","rep2"
"14649","T_Cells","c6",377.407678222656,335.025679016113,"14649","rep2"
"14650","T_Cells","c6",374.527774047852,345.519448852539,"14650","rep2"
"14651","Macrophages","c4",377.331777954102,352.175715637207,"14651","rep2"
"14652","Macrophages","c4",379.225756835937,324.263223266602,"14652","rep2"
"14653","T_Cells","c6",380.803994750977,341.333131408691,"14653","rep2"
"14654","Stromal","c3",382.382725524902,275.923001098633,"14654","rep2"
"14655","B_Cells","c7",381.638768005371,287.939289855957,"14655","rep2"
"14656","B_Cells","c7",378.778215026855,311.810572814941,"14656","rep2"
"14657","B_Cells","c7",385.40657043457,321.056761169434,"14657","rep2"
"14659","T_Cells","c6",384.73475189209,295.026756286621,"14659","rep2"
"14660","T_Cells","c6",380.931541442871,301.062124633789,"14660","rep2"
"14661","Stromal","c3",388.775857543945,314.854521179199,"14661","rep2"
"14662","T_Cells","c6",388.584446716309,306.172552490234,"14662","rep2"
"14663","Endothelial","c8",386.993887329102,257.296878051758,"14663","rep2"
"14664","Stromal","c3",390.508697509766,336.059671020508,"14664","rep2"
"14665","T_Cells","c6",386.899803161621,347.756120300293,"14665","rep2"
"14666","T_Cells","c6",347.357604980469,368.306312561035,"14666","rep2"
"14667","T_Cells","c6",352.06121673584,377.244775390625,"14667","rep2"
"14668","T_Cells","c6",355.062467956543,367.957083129883,"14668","rep2"
"14669","T_Cells","c6",356.160012817383,356.291268920898,"14669","rep2"
"14670","B_Cells","c7",359.425384521484,378.245693969727,"14670","rep2"
"14671","B_Cells","c7",362.976121520996,363.626124572754,"14671","rep2"
"14672","Stromal","c3",368.873385620117,356.695231628418,"14672","rep2"
"14673","T_Cells","c6",368.167352294922,378.40641784668,"14673","rep2"
"14674","T_Cells","c6",367.973788452148,371.437756347656,"14674","rep2"
"14675","T_Cells","c6",374.11602935791,366.004713439941,"14675","rep2"
"14676","T_Cells","c6",377.664794921875,377.369053649902,"14676","rep2"
"14677","T_Cells","c6",379.881803894043,360.246461486816,"14677","rep2"
"14678","Stromal","c3",382.185011291504,367.09061126709,"14678","rep2"
"14679","B_Cells","c7",390.368492126465,371.860707092285,"14679","rep2"
"14680","Macrophages","c4",387.51551361084,358.837014770508,"14680","rep2"
"14681","Macrophages","c4",342.529273986816,382.496290588379,"14681","rep2"
"14682","T_Cells","c6",346.722932434082,390.767837524414,"14682","rep2"
"14683","T_Cells","c6",348.21076965332,396.427284240723,"14683","rep2"
"14684","T_Cells","c6",352.593218994141,386.781802368164,"14684","rep2"
"14685","B_Cells","c7",357.892333984375,389.205267333984,"14685","rep2"
"14686","T_Cells","c6",359.147204589844,394.319897460938,"14686","rep2"
"14687","T_Cells","c6",364.403596496582,385.620471191406,"14687","rep2"
"14688","Stromal","c3",369.576409912109,393.207307434082,"14688","rep2"
"14689","Macrophages","c4",370.12574005127,386.926754760742,"14689","rep2"
"14690","Stromal","c3",375.200370788574,400.864778137207,"14690","rep2"
"14691","T_Cells","c6",374.28684387207,384.049989318848,"14691","rep2"
"14692","T_Cells","c6",377.532916259766,389.541241455078,"14692","rep2"
"14693","T_Cells","c6",382.480415344238,381.135585021973,"14693","rep2"
