"","anno","cluster","x_centroid","y_centroid","cells","rep"
"17318","Tumor","c1",235.038592529297,573.557940673828,"17318","rep1"
"17319","Tumor","c1",247.149069213867,578.200308227539,"17319","rep1"
"17320","Tumor","c1",271.510565185547,577.635491943359,"17320","rep1"
"17321","Macrophages","c4",259.96441192627,577.48239440918,"17321","rep1"
"17322","Tumor","c1",280.887542724609,580.172937011719,"17322","rep1"
"17323","T_Cells","c6",229.510687255859,582.521954345703,"17323","rep1"
"17324","Tumor","c1",261.367451477051,587.012677001953,"17324","rep1"
"17325","Tumor","c1",212.750891113281,588.526428222656,"17325","rep1"
"17326","Tumor","c1",273.936027526855,590.820712280273,"17326","rep1"
"17327","Tumor","c1",225.45069732666,595.77897644043,"17327","rep1"
"17328","Tumor","c1",262.26263885498,600.762713623047,"17328","rep1"
"17329","Tumor","c1",203.290322113037,598.904946899414,"17329","rep1"
"17330","Tumor","c1",236.6486328125,598.141586303711,"17330","rep1"
"17331","Tumor","c1",246.441271972656,597.344036865234,"17331","rep1"
"17332","Tumor","c1",271.682754516602,602.491455078125,"17332","rep1"
"17333","Tumor","c1",251.849697875977,595.676876831055,"17333","rep1"
"17334","Tumor","c1",254.806799316406,611.868795776367,"17334","rep1"
"17335","Tumor","c1",212.518054199219,614.018542480469,"17335","rep1"
"17336","Tumor","c1",201.795999908447,613.291912841797,"17336","rep1"
"17337","Tumor","c1",241.112533569336,616.293579101562,"17337","rep1"
"17338","Tumor","c1",227.775590515137,618.427917480469,"17338","rep1"
"17339","Stromal","c3",272.472807312012,616.406781005859,"17339","rep1"
"17340","Tumor","c1",218.81559753418,622.777941894531,"17340","rep1"
"17341","Tumor","c1",283.651547241211,570.968563842773,"17341","rep1"
"17342","Tumor","c1",278.077520751953,534.193664550781,"17342","rep1"
"17343","Tumor","c1",282.469334411621,606.487191772461,"17343","rep1"
"17344","Tumor","c1",285.026467895508,596.575747680664,"17344","rep1"
"17345","T_Cells","c6",287.103245544434,544.886575317383,"17345","rep1"
"17346","Tumor","c1",284.295532226562,538.324029541016,"17346","rep1"
"17347","Tumor","c1",282.137510681152,528.580416870117,"17347","rep1"
"17348","Tumor","c1",286.158020019531,559.833688354492,"17348","rep1"
"17349","Tumor","c1",281.862184143066,586.492477416992,"17349","rep1"
"17350","Tumor","c1",298.836840820312,609.729010009766,"17350","rep1"
"17351","Macrophages","c4",286.724548339844,621.153219604492,"17351","rep1"
"17352","Macrophages","c4",291.522166442871,605.758331298828,"17352","rep1"
"17353","Stromal","c3",307.518186950684,617.45729675293,"17353","rep1"
"17354","Endothelial","c8",316.048770141602,597.597366333008,"17354","rep1"
"17355","T_Cells","c6",318.937805175781,622.311541748047,"17355","rep1"
"17356","T_Cells","c6",327.37746887207,618.676058959961,"17356","rep1"
"17357","T_Cells","c6",323.063630676269,610.810238647461,"17357","rep1"
"17358","Stromal","c3",334.819508361816,609.504266357422,"17358","rep1"
"17359","Stromal","c3",332.246551513672,628.185278320312,"17359","rep1"
"17361","Tumor","c1",222.060813903809,432.36813659668,"17361","rep1"
"17362","Tumor","c1",282.327572631836,435.746502685547,"17362","rep1"
"17363","Tumor","c1",203.931453704834,440.801678466797,"17363","rep1"
"17364","Tumor","c1",222.892733764648,439.127307128906,"17364","rep1"
"17367","Tumor","c1",213.897021484375,440.106280517578,"17367","rep1"
"17368","Tumor","c1",232.507995605469,443.055444335937,"17368","rep1"
"17369","Tumor","c1",282.922972106934,445.990444946289,"17369","rep1"
"17370","Tumor","c1",241.372711181641,444.468237304687,"17370","rep1"
"17371","Tumor","c1",253.998329162598,443.110021972656,"17371","rep1"
"17372","Tumor","c1",269.693783569336,442.65944519043,"17372","rep1"
"17373","Tumor","c1",224.199147033691,448.590872192383,"17373","rep1"
"17374","Tumor","c1",277.911349487305,450.356967163086,"17374","rep1"
"17375","Tumor","c1",206.564189147949,452.522122192383,"17375","rep1"
"17376","Tumor","c1",262.172782897949,449.851812744141,"17376","rep1"
"17378","Tumor","c1",217.453296661377,451.598037719727,"17378","rep1"
"17380","Tumor","c1",268.401092529297,457.697296142578,"17380","rep1"
"17381","Tumor","c1",253.990858459473,453.49658203125,"17381","rep1"
"17382","Tumor","c1",245.357086181641,458.003283691406,"17382","rep1"
"17383","Tumor","c1",278.823553466797,457.711148071289,"17383","rep1"
"17384","Stromal","c3",223.249822998047,458.321047973633,"17384","rep1"
"17385","Tumor","c1",235.586885070801,458.868328857422,"17385","rep1"
"17386","Tumor","c1",257.01358795166,462.664794921875,"17386","rep1"
"17387","Tumor","c1",273.97522277832,462.394448852539,"17387","rep1"
"17388","Tumor","c1",280.417926025391,466.329797363281,"17388","rep1"
"17389","Tumor","c1",263.956076049805,464.598358154297,"17389","rep1"
"17390","Stromal","c3",212.134817504883,464.406195068359,"17390","rep1"
"17392","Tumor","c1",246.700386047363,467.711358642578,"17392","rep1"
"17393","Tumor","c1",230.444784545898,471.083239746094,"17393","rep1"
"17394","Tumor","c1",269.734457397461,472.45188293457,"17394","rep1"
"17395","Tumor","c1",257.714407348633,473.424371337891,"17395","rep1"
"17396","T_Cells","c6",214.14871673584,472.555435180664,"17396","rep1"
"17397","Tumor","c1",244.256713867188,475.538165283203,"17397","rep1"
"17399","Tumor","c1",240.423957824707,482.78137512207,"17399","rep1"
"17400","Tumor","c1",256.064497375488,483.330834960937,"17400","rep1"
"17401","Tumor","c1",278.495101928711,480.814505004883,"17401","rep1"
"17402","Tumor","c1",209.192813110352,480.035009765625,"17402","rep1"
"17405","Tumor","c1",220.27562713623,485.391918945313,"17405","rep1"
"17406","Tumor","c1",203.396390533447,488.504452514648,"17406","rep1"
"17408","Tumor","c1",232.787005615234,490.665093994141,"17408","rep1"
"17410","Tumor","c1",215.112683868408,494.142395019531,"17410","rep1"
"17411","Tumor","c1",251.662489318848,492.922128295898,"17411","rep1"
"17413","Tumor","c1",239.773072814941,496.055413818359,"17413","rep1"
"17414","Macrophages","c4",255.573428344727,501.5,"17414","rep1"
"17415","Stromal","c3",262.667198181152,493.735241699219,"17415","rep1"
"17416","Tumor","c1",222.591130065918,499.790661621094,"17416","rep1"
"17417","Tumor","c1",246.909747314453,504.323043823242,"17417","rep1"
"17418","Tumor","c1",203.420929718018,501.769152832031,"17418","rep1"
"17419","Tumor","c1",214.621562957764,502.064038085938,"17419","rep1"
"17420","Tumor","c1",233.811892700195,508.357690429687,"17420","rep1"
"17421","Tumor","c1",268.328071594238,501.4833984375,"17421","rep1"
"17422","Tumor","c1",209.199311065674,508.570709228516,"17422","rep1"
"17423","Tumor","c1",268.776469421387,510.154238891602,"17423","rep1"
"17424","Tumor","c1",278.421899414062,496.702667236328,"17424","rep1"
"17426","Tumor","c1",270.04451751709,518.487393188477,"17426","rep1"
"17427","Tumor","c1",210.073551940918,524.178616333008,"17427","rep1"
"17428","Tumor","c1",220.924800109863,513.814105224609,"17428","rep1"
"17430","Tumor","c1",291.654019165039,499.964614868164,"17430","rep1"
"17431","Tumor","c1",285.662022399902,511.651596069336,"17431","rep1"
"17432","Tumor","c1",284.189022827148,519.732769775391,"17432","rep1"
"17433","Tumor","c1",290.503971862793,463.999612426758,"17433","rep1"
"17500","Tumor","c1",206.35650100708,392.28864440918,"17500","rep1"
"17501","Tumor","c1",218.193635559082,392.195208740234,"17501","rep1"
"17503","Tumor","c1",248.282929992676,396.385469055176,"17503","rep1"
"17505","Tumor","c1",237.670147705078,395.284707641602,"17505","rep1"
"17506","Tumor","c1",262.702165222168,393.643954467773,"17506","rep1"
"17507","Tumor","c1",270.631149291992,396.891246032715,"17507","rep1"
"17508","Tumor","c1",281.607791137695,394.122312927246,"17508","rep1"
"17509","Tumor","c1",222.09588470459,397.114770507812,"17509","rep1"
"17510","Tumor","c1",210.822087860107,399.636288452148,"17510","rep1"
"17511","Tumor","c1",257.06985168457,397.83283996582,"17511","rep1"
"17512","Tumor","c1",203.375431060791,402.214744567871,"17512","rep1"
"17513","Tumor","c1",229.193156433105,401.378596496582,"17513","rep1"
"17515","Tumor","c1",261.591235351562,402.949000549316,"17515","rep1"
"17516","Tumor","c1",217.70643157959,404.21372833252,"17516","rep1"
"17517","Tumor","c1",251.4173828125,403.584191894531,"17517","rep1"
"17518","Tumor","c1",245.496020507812,408.43441619873,"17518","rep1"
"17519","Tumor","c1",236.701109313965,407.527114868164,"17519","rep1"
"17520","Tumor","c1",224.042028808594,410.657598876953,"17520","rep1"
"17521","Tumor","c1",259.129508972168,408.966548156738,"17521","rep1"
"17522","Tumor","c1",273.997271728516,405.912509155273,"17522","rep1"
"17523","DCIS","c2",282.944139099121,408.163240051269,"17523","rep1"
"17524","Tumor","c1",209.929948425293,409.385192871094,"17524","rep1"
"17525","Stromal","c3",201.007321929932,411.491749572754,"17525","rep1"
"17528","Tumor","c1",263.794885253906,414.821244812012,"17528","rep1"
"17529","Tumor","c1",211.972342681885,416.425915527344,"17529","rep1"
"17530","Tumor","c1",276.558659362793,415.800373840332,"17530","rep1"
"17531","Tumor","c1",226.856019592285,419.629991149902,"17531","rep1"
"17532","Tumor","c1",253.096968078613,414.688613891602,"17532","rep1"
"17535","Tumor","c1",250.398928833008,417.83310546875,"17535","rep1"
"17536","Tumor","c1",244.820388793945,421.235466003418,"17536","rep1"
"17537","Tumor","c1",238.619938659668,427.167152404785,"17537","rep1"
"17538","Tumor","c1",257.852018737793,422.186061096191,"17538","rep1"
"17539","Tumor","c1",254.687838745117,425.333717346191,"17539","rep1"
"17540","Macrophages","c4",264.913259887695,427.670983886719,"17540","rep1"
"17541","Macrophages","c4",276.657905578613,423.679164123535,"17541","rep1"
"17542","Tumor","c1",229.834313964844,428.811407470703,"17542","rep1"
"17545","T_Cells","c6",249.72218170166,431.677900695801,"17545","rep1"
"17546","Endothelial","c8",274.439210510254,430.677423095703,"17546","rep1"
"17547","Tumor","c1",210.791297149658,431.518473815918,"17547","rep1"
"17548","Tumor","c1",287.972622680664,396.150245666504,"17548","rep1"
"17549","Stromal","c3",290.759454345703,399.906842041016,"17549","rep1"
"17595","Stromal","c3",409.368046569824,320.978604125977,"17595","rep1"
"17596","Stromal","c3",453.240762329102,324.539379882813,"17596","rep1"
"17597","Tumor","c1",366.449375915527,320.565744018555,"17597","rep1"
"17598","Tumor","c1",378.145124816895,322.899560546875,"17598","rep1"
"17599","Tumor","c1",360.748295593262,326.948577880859,"17599","rep1"
"17600","Tumor","c1",372.232997131348,329.925756835937,"17600","rep1"
"17601","Stromal","c3",388.11612701416,332.070056152344,"17601","rep1"
"17602","Tumor","c1",351.023541259766,329.29660949707,"17602","rep1"
"17603","Tumor","c1",365.02887878418,337.215710449219,"17603","rep1"
"17604","Tumor","c1",353.020761108398,339.115940856934,"17604","rep1"
"17605","Stromal","c3",442.505725097656,336.176011657715,"17605","rep1"
"17606","Tumor","c1",377.382594299316,344.841352844238,"17606","rep1"
"17607","Tumor","c1",341.885652160644,340.766732788086,"17607","rep1"
"17608","Tumor","c1",362.598851013184,347.470703125,"17608","rep1"
"17609","Stromal","c3",425.712803649902,343.004234313965,"17609","rep1"
"17610","Tumor","c1",346.593621826172,348.011706542969,"17610","rep1"
"17611","Stromal","c3",448.419305419922,349.17568359375,"17611","rep1"
"17612","Stromal","c3",414.445037841797,354.557987976074,"17612","rep1"
"17613","Tumor","c1",357.144744873047,356.475909423828,"17613","rep1"
"17614","Tumor","c1",339.512847900391,356.795281982422,"17614","rep1"
"17615","T_Cells","c6",384.976927185059,358.094665527344,"17615","rep1"
"17616","Endothelial","c8",431.561637878418,364.182899475098,"17616","rep1"
"17617","Macrophages","c4",348.306513977051,369.192965698242,"17617","rep1"
"17618","Myoepithelial","c5",447.867044067383,366.510386657715,"17618","rep1"
"17619","T_Cells","c6",369.869972229004,369.656356811523,"17619","rep1"
"17620","Myoepithelial","c5",439.515731811523,370.003433227539,"17620","rep1"
"17621","Stromal","c3",412.24501953125,371.745896911621,"17621","rep1"
"17622","Stromal","c3",397.375103759766,368.571989440918,"17622","rep1"
"17623","Stromal","c3",420.236181640625,373.769679260254,"17623","rep1"
"17624","Stromal","c3",379.32080078125,378.949755859375,"17624","rep1"
"17625","Tumor","c1",447.34440612793,376.206840515137,"17625","rep1"
"17626","Myoepithelial","c5",425.108506774902,378.932402038574,"17626","rep1"
"17627","Stromal","c3",403.860997009277,380.978025817871,"17627","rep1"
"17628","DCIS","c2",436.655386352539,380.64228515625,"17628","rep1"
"17629","Myoepithelial","c5",415.914872741699,383.005906677246,"17629","rep1"
"17630","Tumor","c1",448.665319824219,385.727862548828,"17630","rep1"
"17631","DCIS","c2",424.783349609375,388.740579223633,"17631","rep1"
"17632","Myoepithelial","c5",411.836231994629,389.063816833496,"17632","rep1"
"17633","Stromal","c3",370.126544189453,388.133299255371,"17633","rep1"
"17634","Myoepithelial","c5",394.513798522949,387.94401550293,"17634","rep1"
"17635","DCIS","c2",437.382482910156,392.256219482422,"17635","rep1"
"17636","DCIS","c2",449.400042724609,393.493762207031,"17636","rep1"
"17637","DCIS","c2",404.610791015625,395.435081481934,"17637","rep1"
"17638","Myoepithelial","c5",391.242823791504,396.87511138916,"17638","rep1"
"17639","Myoepithelial","c5",380.452378845215,396.898275756836,"17639","rep1"
"17640","Tumor","c1",438.788064575195,400.348858642578,"17640","rep1"
"17641","Tumor","c1",227.852165222168,325.300094604492,"17641","rep1"
"17642","Tumor","c1",211.739155578613,326.930990600586,"17642","rep1"
"17643","Tumor","c1",272.439318847656,327.984619140625,"17643","rep1"
"17644","Tumor","c1",219.320570373535,328.681573486328,"17644","rep1"
"17646","Tumor","c1",281.93935546875,333.57555847168,"17646","rep1"
"17647","Tumor","c1",233.498434448242,330.492622375488,"17647","rep1"
"17648","Tumor","c1",203.102581787109,330.098931884766,"17648","rep1"
"17649","Tumor","c1",262.257295227051,332.213737487793,"17649","rep1"
"17650","Tumor","c1",253.832806396484,335.273976135254,"17650","rep1"
"17651","Tumor","c1",240.038957214355,337.172805786133,"17651","rep1"
"17652","Tumor","c1",223.627586364746,339.45160369873,"17652","rep1"
"17653","Tumor","c1",200.851163482666,340.232447814941,"17653","rep1"
"17654","Tumor","c1",206.330638885498,342.192340087891,"17654","rep1"
"17655","Tumor","c1",243.01255645752,344.488647460938,"17655","rep1"
"17657","Tumor","c1",227.985470581055,349.04398651123,"17657","rep1"
"17658","Tumor","c1",213.671603393555,348.163740539551,"17658","rep1"
"17660","Tumor","c1",273.88095703125,344.842286682129,"17660","rep1"
"17661","Tumor","c1",248.799887084961,348.691566467285,"17661","rep1"
"17663","Tumor","c1",262.403881835938,353.926013183594,"17663","rep1"
"17665","Tumor","c1",275.359870910645,357.867276000977,"17665","rep1"
"17666","Tumor","c1",241.261169433594,356.865112304688,"17666","rep1"
"17668","Stromal","c3",208.334097290039,364.862448120117,"17668","rep1"
"17670","Tumor","c1",241.658776855469,366.346472167969,"17670","rep1"
"17671","Tumor","c1",262.971940612793,367.950727844238,"17671","rep1"
"17672","Tumor","c1",216.430679321289,369.559989929199,"17672","rep1"
"17675","Tumor","c1",253.991325378418,372.529075622559,"17675","rep1"
"17676","Tumor","c1",225.947369384766,367.831092834473,"17676","rep1"
"17677","Tumor","c1",246.704925537109,371.134440612793,"17677","rep1"
"17678","Stromal","c3",200.110941314697,376.14546661377,"17678","rep1"
"17679","Tumor","c1",250.48069152832,378.18413848877,"17679","rep1"
"17680","Tumor","c1",228.762008666992,377.690864562988,"17680","rep1"
"17681","Tumor","c1",279.305180358887,372.420127868652,"17681","rep1"
"17682","Tumor","c1",237.557801818848,378.455029296875,"17682","rep1"
"17684","Tumor","c1",262.985040283203,378.352436828613,"17684","rep1"
"17685","Tumor","c1",286.51842956543,361.059393310547,"17685","rep1"
"17686","Tumor","c1",231.46840057373,382.84253692627,"17686","rep1"
"17687","Tumor","c1",217.794471740723,383.837748718262,"17687","rep1"
"17688","Tumor","c1",205.1720703125,383.363592529297,"17688","rep1"
"17689","Tumor","c1",269.856764221191,383.710020446777,"17689","rep1"
"17690","Tumor","c1",285.252093505859,385.586801147461,"17690","rep1"
"17691","Tumor","c1",227.190074157715,389.20923614502,"17691","rep1"
"17692","Tumor","c1",235.883638000488,387.54207611084,"17692","rep1"
"17693","Tumor","c1",247.073713684082,385.904331970215,"17693","rep1"
"17694","Tumor","c1",258.873974609375,386.713735961914,"17694","rep1"
"17695","Tumor","c1",275.872625732422,389.036761474609,"17695","rep1"
"17696","Tumor","c1",290.239488220215,342.00417175293,"17696","rep1"
"17697","Tumor","c1",287.445808410645,351.894396972656,"17697","rep1"
"17698","Tumor","c1",289.040155029297,375.004731750488,"17698","rep1"
"17699","Tumor","c1",293.789057922363,388.385643005371,"17699","rep1"
"17700","Stromal","c3",292.143583679199,327.616842651367,"17700","rep1"
"17701","Tumor","c1",336.530870056152,233.684216308594,"17701","rep1"
"17703","Tumor","c1",336.956596374512,262.024276733398,"17703","rep1"
"17704","Tumor","c1",337.418249511719,268.714213562012,"17704","rep1"
"17705","Tumor","c1",337.007905578613,275.395771789551,"17705","rep1"
"17706","Tumor","c1",338.642407226563,251.039437866211,"17706","rep1"
"17707","Tumor","c1",340.609562683105,241.99581451416,"17707","rep1"
"17708","Tumor","c1",340.892593383789,255.99627532959,"17708","rep1"
"17709","Endothelial","c8",338.903363037109,206.965817260742,"17709","rep1"
"17712","Tumor","c1",344.116020202637,231.036267089844,"17712","rep1"
"17715","Tumor","c1",340.979232788086,280.229187011719,"17715","rep1"
"17716","Tumor","c1",342.479858398438,220.085668945313,"17716","rep1"
"17717","Tumor","c1",349.307328796387,243.675373840332,"17717","rep1"
"17718","Tumor","c1",349.782418823242,235.467535400391,"17718","rep1"
"17719","Tumor","c1",350.956901550293,278.59118347168,"17719","rep1"
"17720","Tumor","c1",349.162480163574,259.308676147461,"17720","rep1"
"17721","Tumor","c1",350.415301513672,250.352989196777,"17721","rep1"
"17723","Tumor","c1",349.590333557129,267.990956115723,"17723","rep1"
"17724","Tumor","c1",352.732931518555,216.273081207275,"17724","rep1"
"17726","Tumor","c1",354.962339782715,272.365234375,"17726","rep1"
"17727","Tumor","c1",357.094006347656,239.058764648437,"17727","rep1"
"17729","Macrophages","c4",361.476300048828,203.810884857178,"17729","rep1"
"17731","Stromal","c3",360.353826904297,214.226964569092,"17731","rep1"
"17732","Tumor","c1",357.859468078613,229.140991210938,"17732","rep1"
"17733","Tumor","c1",360.801628112793,255.67622833252,"17733","rep1"
"17734","Tumor","c1",361.653443908691,245.161058044434,"17734","rep1"
"17736","Tumor","c1",363.681610107422,272.636747741699,"17736","rep1"
"17737","Tumor","c1",366.281985473633,217.722592163086,"17737","rep1"
"17738","Tumor","c1",369.374778747559,223.126893615723,"17738","rep1"
"17739","Tumor","c1",364.736094665527,264.582655334473,"17739","rep1"
"17740","Tumor","c1",367.052194213867,236.496495056152,"17740","rep1"
"17741","Tumor","c1",371.253945922852,258.083377075195,"17741","rep1"
"17742","Tumor","c1",371.896166992187,230.256304931641,"17742","rep1"
"17744","Tumor","c1",373.620343017578,279.010969543457,"17744","rep1"
"17745","Tumor","c1",377.911224365234,242.770355224609,"17745","rep1"
"17746","Tumor","c1",376.591918945312,251.81047668457,"17746","rep1"
"17747","Tumor","c1",376.634953308105,269.526989746094,"17747","rep1"
"17748","Tumor","c1",378.61689453125,227.399954223633,"17748","rep1"
"17749","Tumor","c1",382.885856628418,263.707934570312,"17749","rep1"
"17750","Tumor","c1",376.17350769043,210.015498352051,"17750","rep1"
"17751","Tumor","c1",381.744758605957,217.138269042969,"17751","rep1"
"17754","Tumor","c1",384.441137695312,223.741851806641,"17754","rep1"
"17755","Tumor","c1",383.281622314453,200.35373916626,"17755","rep1"
"17756","Tumor","c1",388.007827758789,212.616535186768,"17756","rep1"
"17757","Tumor","c1",387.781008911133,228.989839172363,"17757","rep1"
"17758","Tumor","c1",361.925216674805,282.468348693848,"17758","rep1"
"17759","Tumor","c1",387.028569030762,280.07149810791,"17759","rep1"
"17760","DCIS","c2",350.093464660645,284.777963256836,"17760","rep1"
"17761","Tumor","c1",342.059268188477,286.517729187012,"17761","rep1"
"17762","Stromal","c3",381.427850341797,298.489868164062,"17762","rep1"
"17763","Tumor","c1",363.771907043457,301.882164001465,"17763","rep1"
"17764","Endothelial","c8",385.979817199707,293.952816772461,"17764","rep1"
"17765","Stromal","c3",375.14366607666,290.545190429687,"17765","rep1"
"17766","Tumor","c1",349.814869689941,297.642073059082,"17766","rep1"
"17767","Tumor","c1",357.338671875,290.962901306152,"17767","rep1"
"17768","Tumor","c1",342.285620117187,294.091258239746,"17768","rep1"
"17769","Tumor","c1",376.932510375977,304.356678771973,"17769","rep1"
"17770","Tumor","c1",348.129447937012,309.590995788574,"17770","rep1"
"17771","Tumor","c1",385.837821960449,312.314974975586,"17771","rep1"
"17772","Tumor","c1",367.574780273438,313.260200500488,"17772","rep1"
"17773","Tumor","c1",291.128034973145,293.495910644531,"17773","rep1"
"17774","Tumor","c1",291.882290649414,311.585751342773,"17774","rep1"
"17775","Tumor","c1",293.484782409668,381.961953735352,"17775","rep1"
"17776","Tumor","c1",296.265985107422,373.642547607422,"17776","rep1"
"17777","Tumor","c1",297.388665771484,320.028398132324,"17777","rep1"
"17778","Tumor","c1",295.988453674316,355.256602478027,"17778","rep1"
"17779","Tumor","c1",297.000967407227,286.595341491699,"17779","rep1"
"17780","Tumor","c1",298.126631164551,301.776069641113,"17780","rep1"
"17781","Tumor","c1",298.754092407227,335.396438598633,"17781","rep1"
"17782","Tumor","c1",301.602272033691,383.032962036133,"17782","rep1"
"17783","Tumor","c1",301.887274169922,313.703410339355,"17783","rep1"
"17784","Tumor","c1",303.483799743652,345.389567565918,"17784","rep1"
"17785","Tumor","c1",301.827197265625,362.063813781738,"17785","rep1"
"17786","Endothelial","c8",305.985810852051,390.312306213379,"17786","rep1"
"17787","Tumor","c1",305.748304748535,302.412843322754,"17787","rep1"
"17788","Tumor","c1",305.975357055664,371.952612304687,"17788","rep1"
"17789","Tumor","c1",304.7283203125,294.65744934082,"17789","rep1"
"17790","Tumor","c1",307.409965515137,307.652192687988,"17790","rep1"
"17791","Tumor","c1",307.566409301758,353.587911987305,"17791","rep1"
"17792","Tumor","c1",308.342610168457,325.680841064453,"17792","rep1"
"17793","Stromal","c3",309.208822631836,335.56203918457,"17793","rep1"
"17794","Stromal","c3",315.372593688965,380.850323486328,"17794","rep1"
"17795","Tumor","c1",313.905819702148,315.538194274902,"17795","rep1"
"17796","Tumor","c1",309.80562286377,285.266075134277,"17796","rep1"
"17797","Tumor","c1",313.390133666992,290.944795227051,"17797","rep1"
"17798","Tumor","c1",313.767196655273,300.38405456543,"17798","rep1"
"17799","Tumor","c1",319.181069946289,366.306939697266,"17799","rep1"
"17800","Tumor","c1",313.518795776367,345.706864929199,"17800","rep1"
"17801","Tumor","c1",319.777792358398,356.006759643555,"17801","rep1"
"17802","Tumor","c1",319.434866333008,306.757057189941,"17802","rep1"
"17803","Tumor","c1",321.647958374023,331.870837402344,"17803","rep1"
"17804","Tumor","c1",324.230072021484,347.772332763672,"17804","rep1"
"17805","Tumor","c1",324.014407348633,288.42854309082,"17805","rep1"
"17806","Stromal","c3",331.731332397461,345.808964538574,"17806","rep1"
"17807","Tumor","c1",329.360992431641,307.957038879395,"17807","rep1"
"17808","Tumor","c1",331.077671813965,293.459776306152,"17808","rep1"
"17809","Stromal","c3",334.216326904297,395.655519104004,"17809","rep1"
"17810","Macrophages","c4",336.105688476562,328.9234375,"17810","rep1"
"17811","Stromal","c3",340.049467468262,380.587188720703,"17811","rep1"
"17812","Macrophages","c4",337.117501831055,317.069688415527,"17812","rep1"
"17813","Endothelial","c8",300.859844970703,397.431030273438,"17813","rep1"
"17814","Tumor","c1",296.96044921875,408.913189697266,"17814","rep1"
"17815","Stromal","c3",287.146643066406,422.944622802734,"17815","rep1"
"17816","Tumor","c1",296.768441772461,419.122138977051,"17816","rep1"
"17817","Tumor","c1",308.105233764648,427.666418457031,"17817","rep1"
"17818","Stromal","c3",328.446090698242,436.14499206543,"17818","rep1"
"17819","Tumor","c1",301.551040649414,442.766421508789,"17819","rep1"
"17820","Tumor","c1",291.658377075195,446.082479858398,"17820","rep1"
"17821","Tumor","c1",311.505986022949,453.380682373047,"17821","rep1"
"17822","Endothelial","c8",330.921565246582,456.027542114258,"17822","rep1"
"17823","Stromal","c3",315.516767883301,399.285243225098,"17823","rep1"
"17824","Stromal","c3",335.446762084961,424.269764709473,"17824","rep1"
"18031","Stromal","c3",227.511366271973,233.486761474609,"18031","rep1"
"18035","Tumor","c1",213.859719848633,234.165454101562,"18035","rep1"
"18036","Macrophages","c4",204.11583480835,215.810416412354,"18036","rep1"
"18045","Stromal","c3",219.518518066406,201.106088256836,"18045","rep1"
"18050","Endothelial","c8",222.312042236328,214.563275909424,"18050","rep1"
"18052","Macrophages","c4",221.122618103027,220.18136138916,"18052","rep1"
"18053","Endothelial","c8",223.091278076172,207.821057128906,"18053","rep1"
"18057","Tumor","c1",205.043888092041,225.33835144043,"18057","rep1"
"18058","Macrophages","c4",223.164610290527,224.969770812988,"18058","rep1"
"18059","Stromal","c3",217.174675750732,227.364649963379,"18059","rep1"
"18060","Tumor","c1",203.386325836182,236.517039489746,"18060","rep1"
"18061","Macrophages","c4",318.275895690918,815.818212890625,"18061","rep1"
"18062","T_Cells","c6",318.728184509277,761.378109741211,"18062","rep1"
"18063","Endothelial","c8",319.921914672852,777.016729736328,"18063","rep1"
"18064","Macrophages","c4",319.638598632812,803.640863037109,"18064","rep1"
"18065","T_Cells","c6",323.925018310547,768.023196411133,"18065","rep1"
"18066","T_Cells","c6",323.104071044922,789.949969482422,"18066","rep1"
"18067","T_Cells","c6",325.926699829102,774.927682495117,"18067","rep1"
"18068","T_Cells","c6",326.45810546875,781.222579956055,"18068","rep1"
"18069","T_Cells","c6",325.114546203613,757.659463500977,"18069","rep1"
"18070","T_Cells","c6",326.264204406738,798.307974243164,"18070","rep1"
"18071","T_Cells","c6",326.440907287598,810.354379272461,"18071","rep1"
"18072","Macrophages","c4",325.993572998047,820.619281005859,"18072","rep1"
"18073","T_Cells","c6",330.812409973144,769.027850341797,"18073","rep1"
"18074","T_Cells","c6",330.185104370117,810.973098754883,"18074","rep1"
"18075","Stromal","c3",333.705206298828,789.348889160156,"18075","rep1"
"18076","B_Cells","c7",332.709838867188,760.421392822266,"18076","rep1"
"18077","T_Cells","c6",331.011706542969,823.699545288086,"18077","rep1"
"18078","T_Cells","c6",332.133557128906,829.7228515625,"18078","rep1"
"18079","T_Cells","c6",333.994047546387,796.318692016602,"18079","rep1"
"18080","Macrophages","c4",332.965036010742,774.478610229492,"18080","rep1"
"18081","T_Cells","c6",334.634037780762,813.507949829102,"18081","rep1"
"18082","B_Cells","c7",334.439073181152,804.554779052734,"18082","rep1"
"18083","Macrophages","c4",336.256866455078,777.769403076172,"18083","rep1"
"18084","Macrophages","c4",337.384086608887,784.580349731445,"18084","rep1"
"18085","T_Cells","c6",336.94808807373,826.220440673828,"18085","rep1"
"18086","T_Cells","c6",338.517506408691,818.259213256836,"18086","rep1"
"18087","Macrophages","c4",340.760014343262,804.963592529297,"18087","rep1"
"18088","Stromal","c3",342.139863586426,770.955862426758,"18088","rep1"
"18089","Macrophages","c4",341.744175720215,824.306539916992,"18089","rep1"
"18090","Macrophages","c4",344.752560424805,812.1384765625,"18090","rep1"
"18091","T_Cells","c6",344.151091003418,819.939654541016,"18091","rep1"
"18092","B_Cells","c7",344.663119506836,798.626724243164,"18092","rep1"
"18093","T_Cells","c6",348.247734069824,825.839279174805,"18093","rep1"
"18094","T_Cells","c6",345.761131286621,758.017797851562,"18094","rep1"
"18095","T_Cells","c6",349.478532409668,764.899975585937,"18095","rep1"
